Wavelength	Transit Depth
#(meters)	(percent)
1.703770e-06	6.065680e-01
1.705471e-06	5.943742e-01
1.707174e-06	5.761211e-01
1.708879e-06	5.939193e-01
1.710585e-06	5.799425e-01
1.712293e-06	5.809974e-01
1.714003e-06	6.168569e-01
1.715714e-06	5.928755e-01
1.717428e-06	5.850497e-01
1.719142e-06	5.929196e-01
1.720859e-06	5.901763e-01
1.722577e-06	5.907900e-01
1.724298e-06	5.965648e-01
1.726019e-06	5.807872e-01
1.727743e-06	5.850715e-01
1.729468e-06	5.941169e-01
1.731195e-06	5.888788e-01
1.732924e-06	5.911161e-01
1.734654e-06	5.798876e-01
1.736386e-06	5.818613e-01
1.738120e-06	5.889466e-01
1.739856e-06	6.140393e-01
1.741593e-06	5.888318e-01
1.743332e-06	6.087101e-01
1.745073e-06	5.853460e-01
1.746815e-06	6.820538e-01
1.748559e-06	5.978150e-01
1.750305e-06	6.381521e-01
1.752053e-06	6.135847e-01
1.753803e-06	6.411681e-01
1.755554e-06	6.448151e-01
1.757307e-06	6.328895e-01
1.759062e-06	5.801655e-01
1.760818e-06	6.090869e-01
1.762576e-06	5.902962e-01
1.764336e-06	5.895572e-01
1.766098e-06	6.252115e-01
1.767862e-06	7.345421e-01
1.769627e-06	5.967456e-01
1.771394e-06	6.076373e-01
1.773163e-06	5.921336e-01
1.774933e-06	6.073864e-01
1.776706e-06	5.971407e-01
1.778480e-06	6.283827e-01
1.780256e-06	6.253005e-01
1.782033e-06	6.048481e-01
1.783813e-06	6.072482e-01
1.785594e-06	6.076769e-01
1.787377e-06	6.140105e-01
1.789162e-06	6.051063e-01
1.790948e-06	6.533099e-01
1.792737e-06	6.397826e-01
1.794527e-06	6.402293e-01
1.796319e-06	7.709341e-01
1.798112e-06	6.100515e-01
1.799908e-06	6.098669e-01
1.801705e-06	6.279546e-01
1.803504e-06	6.429986e-01
1.805305e-06	6.011451e-01
1.807108e-06	6.211336e-01
1.808912e-06	6.557068e-01
1.810718e-06	6.855982e-01
1.812526e-06	6.675150e-01
1.814336e-06	6.260109e-01
1.816148e-06	6.076651e-01
1.817961e-06	6.355256e-01
1.819777e-06	6.256568e-01
1.821594e-06	6.525292e-01
1.823413e-06	6.914623e-01
1.825234e-06	6.095384e-01
1.827056e-06	6.271314e-01
1.828880e-06	7.352198e-01
1.830707e-06	6.186922e-01
1.832535e-06	6.602055e-01
1.834365e-06	6.103505e-01
1.836196e-06	6.581869e-01
1.838030e-06	6.082219e-01
1.839865e-06	6.852863e-01
1.841702e-06	6.106784e-01
1.843541e-06	6.512097e-01
1.845382e-06	6.015345e-01
1.847225e-06	6.960095e-01
1.849069e-06	6.076423e-01
1.850916e-06	5.992543e-01
1.852764e-06	6.053902e-01
1.854614e-06	6.196294e-01
1.856466e-06	6.207389e-01
1.858320e-06	6.167626e-01
1.860175e-06	6.242310e-01
1.862033e-06	6.296258e-01
1.863892e-06	6.269078e-01
1.865753e-06	6.132157e-01
1.867616e-06	6.359594e-01
1.869481e-06	6.207998e-01
1.871348e-06	6.177166e-01
1.873216e-06	6.216851e-01
1.875087e-06	6.215179e-01
1.876959e-06	6.219094e-01
1.878833e-06	6.452549e-01
1.880710e-06	6.045041e-01
1.882587e-06	6.137985e-01
1.884467e-06	6.223221e-01
1.886349e-06	5.956927e-01
1.888233e-06	6.647991e-01
1.890118e-06	6.333990e-01
1.892005e-06	6.089473e-01
1.893895e-06	7.395138e-01
1.895786e-06	5.991965e-01
1.897679e-06	6.243155e-01
1.899574e-06	6.316945e-01
1.901471e-06	6.608384e-01
1.903369e-06	6.106900e-01
1.905270e-06	6.234133e-01
1.907172e-06	6.281545e-01
1.909077e-06	5.990515e-01
1.910983e-06	6.069166e-01
1.912891e-06	6.240151e-01
1.914801e-06	6.252705e-01
1.916713e-06	6.308646e-01
1.918627e-06	5.989149e-01
1.920543e-06	6.239305e-01
1.922461e-06	6.188798e-01
1.924380e-06	6.154815e-01
1.926302e-06	6.198828e-01
1.928225e-06	6.231809e-01
1.930151e-06	6.172418e-01
1.932078e-06	6.046680e-01
1.934007e-06	6.405921e-01
1.935939e-06	6.263324e-01
1.937872e-06	6.465942e-01
1.939807e-06	6.615236e-01
1.941744e-06	6.108225e-01
1.943683e-06	6.385536e-01
1.945623e-06	6.382765e-01
1.947566e-06	6.323791e-01
1.949511e-06	6.241065e-01
1.951458e-06	6.043771e-01
1.953406e-06	6.966847e-01
1.955357e-06	6.310545e-01
1.957309e-06	6.282073e-01
1.959264e-06	5.973603e-01
1.961220e-06	6.084890e-01
1.963178e-06	6.104947e-01
1.965139e-06	6.440267e-01
1.967101e-06	6.178538e-01
1.969065e-06	6.145437e-01
1.971031e-06	6.243701e-01
1.973000e-06	6.495671e-01
1.974970e-06	6.201709e-01
1.976942e-06	6.247539e-01
1.978916e-06	5.987474e-01
1.980892e-06	6.046405e-01
1.982870e-06	6.266767e-01
1.984850e-06	6.171612e-01
1.986832e-06	6.186313e-01
1.988816e-06	6.019425e-01
1.990802e-06	6.579987e-01
1.992789e-06	6.225322e-01
1.994779e-06	6.018330e-01
1.996771e-06	6.371803e-01
1.998765e-06	6.011336e-01
2.000761e-06	6.018246e-01
2.002759e-06	6.266164e-01
2.004759e-06	6.025672e-01
2.006760e-06	6.259705e-01
2.008764e-06	7.169007e-01
2.010770e-06	6.187181e-01
2.012778e-06	6.023736e-01
2.014788e-06	6.088273e-01
2.016799e-06	6.408052e-01
2.018813e-06	6.680447e-01
2.020829e-06	6.148253e-01
2.022847e-06	6.114167e-01
2.024867e-06	6.051721e-01
2.026889e-06	6.016189e-01
2.028913e-06	6.394258e-01
2.030939e-06	6.124865e-01
2.032967e-06	6.056454e-01
2.034997e-06	6.253968e-01
2.037029e-06	6.018994e-01
2.039063e-06	5.985922e-01
2.041099e-06	6.152573e-01
2.043137e-06	5.969222e-01
2.045177e-06	5.991370e-01
2.047219e-06	6.042550e-01
2.049264e-06	6.015670e-01
2.051310e-06	5.965612e-01
2.053358e-06	6.679853e-01
2.055408e-06	5.951903e-01
2.057461e-06	5.962929e-01
2.059515e-06	5.950714e-01
2.061572e-06	6.103325e-01
2.063630e-06	6.127287e-01
2.065691e-06	5.997667e-01
2.067754e-06	6.053971e-01
2.069818e-06	5.961993e-01
2.071885e-06	5.993080e-01
2.073954e-06	5.948257e-01
2.076025e-06	6.001496e-01
2.078098e-06	5.941540e-01
2.080173e-06	6.219642e-01
2.082250e-06	6.117788e-01
2.084329e-06	6.085151e-01
2.086411e-06	6.316107e-01
2.088494e-06	6.195021e-01
2.090579e-06	6.092383e-01
2.092667e-06	6.142735e-01
2.094756e-06	6.223131e-01
2.096848e-06	6.187945e-01
2.098942e-06	6.162094e-01
2.101038e-06	6.166968e-01
2.103136e-06	6.118759e-01
2.105236e-06	6.164920e-01
2.107338e-06	6.275349e-01
2.109442e-06	6.159456e-01
2.111549e-06	6.321372e-01
2.113657e-06	6.117784e-01
2.115768e-06	6.282717e-01
2.117880e-06	6.245770e-01
2.119995e-06	6.182548e-01
2.122112e-06	6.433544e-01
2.124231e-06	6.203175e-01
2.126352e-06	6.212225e-01
2.128475e-06	6.308578e-01
2.130601e-06	6.486736e-01
2.132728e-06	6.340932e-01
2.134858e-06	6.286316e-01
2.136990e-06	6.288840e-01
2.139123e-06	6.461725e-01
2.141259e-06	6.491649e-01
2.143398e-06	6.561426e-01
2.145538e-06	6.293403e-01
2.147680e-06	6.430550e-01
2.149825e-06	6.491214e-01
2.151971e-06	6.272065e-01
2.154120e-06	6.289854e-01
2.156271e-06	6.300906e-01
2.158424e-06	6.342740e-01
2.160580e-06	6.424730e-01
2.162737e-06	6.304545e-01
2.164897e-06	6.414596e-01
2.167058e-06	6.478579e-01
2.169222e-06	6.329276e-01
2.171388e-06	6.574517e-01
2.173556e-06	6.400595e-01
2.175727e-06	6.339873e-01
2.177899e-06	6.358967e-01
2.180074e-06	6.422077e-01
2.182251e-06	6.464794e-01
2.184430e-06	6.471861e-01
2.186611e-06	6.446182e-01
2.188795e-06	6.710521e-01
2.190980e-06	6.573659e-01
2.193168e-06	6.609295e-01
2.195358e-06	6.678925e-01
2.197550e-06	6.585923e-01
2.199744e-06	6.566935e-01
2.201941e-06	6.790593e-01
2.204140e-06	6.602321e-01
2.206341e-06	6.636377e-01
2.208544e-06	6.631733e-01
2.210749e-06	6.543232e-01
2.212957e-06	6.759200e-01
2.215166e-06	6.502836e-01
2.217378e-06	6.520151e-01
2.219592e-06	6.565392e-01
2.221809e-06	6.607408e-01
2.224027e-06	6.504909e-01
2.226248e-06	6.593805e-01
2.228471e-06	6.663084e-01
2.230696e-06	6.603012e-01
2.232924e-06	6.565264e-01
2.235153e-06	6.534585e-01
2.237385e-06	6.614032e-01
2.239619e-06	6.656223e-01
2.241856e-06	6.547105e-01
2.244094e-06	6.531821e-01
2.246335e-06	6.831349e-01
2.248578e-06	6.565506e-01
2.250823e-06	6.622057e-01
2.253071e-06	6.637996e-01
2.255321e-06	6.736204e-01
2.257573e-06	6.542861e-01
2.259827e-06	6.644692e-01
2.262084e-06	6.534135e-01
2.264342e-06	6.679404e-01
2.266603e-06	6.575636e-01
2.268867e-06	6.868608e-01
2.271132e-06	6.584237e-01
2.273400e-06	6.673186e-01
2.275670e-06	6.552846e-01
2.277942e-06	6.640689e-01
2.280217e-06	6.614539e-01
2.282494e-06	6.638698e-01
2.284773e-06	6.632551e-01
2.287054e-06	6.700464e-01
2.289338e-06	6.671064e-01
2.291624e-06	6.611206e-01
2.293912e-06	6.632901e-01
2.296203e-06	6.693249e-01
2.298496e-06	6.621511e-01
2.300791e-06	6.623190e-01
2.303088e-06	6.672445e-01
2.305388e-06	6.585912e-01
2.307690e-06	6.649533e-01
2.309994e-06	6.701286e-01
2.312301e-06	6.558661e-01
2.314610e-06	6.561236e-01
2.316921e-06	6.595026e-01
2.319235e-06	6.676776e-01
2.321551e-06	6.631903e-01
2.323869e-06	6.684402e-01
2.326189e-06	6.692167e-01
2.328512e-06	6.846851e-01
2.330837e-06	6.637027e-01
2.333165e-06	6.693251e-01
2.335494e-06	6.665206e-01
2.337826e-06	6.671342e-01
2.340161e-06	6.702119e-01
2.342497e-06	6.619901e-01
2.344837e-06	6.771217e-01
2.347178e-06	6.672103e-01
2.349522e-06	6.755786e-01
2.351868e-06	6.552261e-01
2.354216e-06	6.657221e-01
2.356567e-06	6.613660e-01
2.358920e-06	6.828784e-01
2.361276e-06	6.608121e-01
2.363633e-06	6.775124e-01
2.365994e-06	6.633301e-01
2.368356e-06	6.677350e-01
2.370721e-06	6.680054e-01
2.373088e-06	6.699004e-01
2.375458e-06	6.790542e-01
2.377830e-06	6.668191e-01
2.380204e-06	6.695632e-01
2.382581e-06	6.625903e-01
2.384960e-06	6.609073e-01
2.387342e-06	6.641429e-01
2.389725e-06	6.538933e-01
2.392112e-06	6.647629e-01
2.394500e-06	6.718693e-01
2.396891e-06	6.608366e-01
2.399285e-06	6.698410e-01
2.401680e-06	6.564386e-01
2.404079e-06	6.536095e-01
2.406479e-06	6.673841e-01
2.408882e-06	6.684608e-01
2.411287e-06	6.752795e-01
2.413695e-06	6.610273e-01
2.416105e-06	6.766296e-01
2.418518e-06	6.594755e-01
2.420933e-06	6.667164e-01
2.423350e-06	6.793043e-01
2.425770e-06	6.603976e-01
2.428192e-06	6.588713e-01
2.430617e-06	6.612118e-01
2.433044e-06	6.696282e-01
2.435473e-06	6.723623e-01
2.437905e-06	6.560821e-01
2.440340e-06	6.520309e-01
2.442776e-06	6.586601e-01
2.445216e-06	6.507513e-01
2.447657e-06	6.534042e-01
2.450101e-06	6.541182e-01
2.452548e-06	6.524455e-01
2.454997e-06	6.671733e-01
2.457448e-06	6.462790e-01
2.459902e-06	6.628402e-01
2.462358e-06	6.522777e-01
2.464817e-06	6.473570e-01
2.467278e-06	6.565401e-01
2.469742e-06	6.798498e-01
2.472208e-06	6.622836e-01
2.474677e-06	6.551552e-01
2.477148e-06	6.641700e-01
2.479621e-06	6.476935e-01
2.482097e-06	6.518921e-01
2.484576e-06	6.578991e-01
2.487057e-06	6.669445e-01
2.489540e-06	7.916359e-01
2.492026e-06	6.518411e-01
2.494514e-06	6.438425e-01
2.497005e-06	6.550104e-01
2.499499e-06	6.487890e-01
2.501995e-06	6.450882e-01
2.504493e-06	6.531662e-01
2.506994e-06	6.479709e-01
2.509497e-06	6.435161e-01
2.512003e-06	7.934861e-01
2.514511e-06	6.681461e-01
2.517022e-06	6.594641e-01
2.519535e-06	6.545350e-01
2.522051e-06	6.482976e-01
2.524570e-06	6.561215e-01
2.527090e-06	6.452875e-01
2.529614e-06	6.524776e-01
2.532140e-06	6.533512e-01
2.534668e-06	6.748675e-01
2.537199e-06	6.458187e-01
2.539733e-06	6.653864e-01
2.542269e-06	6.407009e-01
2.544807e-06	6.529203e-01
2.547348e-06	6.406565e-01
2.549892e-06	6.516371e-01
2.552438e-06	6.452910e-01
2.554987e-06	6.404948e-01
2.557538e-06	6.422816e-01
2.560092e-06	8.226360e-01
2.562648e-06	6.683116e-01
2.565207e-06	6.628071e-01
2.567769e-06	7.127627e-01
2.570333e-06	6.374795e-01
2.572899e-06	6.446013e-01
2.575468e-06	6.335127e-01
2.578040e-06	6.719068e-01
2.580614e-06	6.505801e-01
2.583191e-06	6.577709e-01
2.585770e-06	6.367985e-01
2.588352e-06	6.765656e-01
2.590937e-06	6.375808e-01
2.593524e-06	6.521139e-01
2.596114e-06	6.700046e-01
2.598706e-06	6.471648e-01
2.601301e-06	6.468325e-01
2.603899e-06	6.503641e-01
2.606499e-06	6.805282e-01
2.609101e-06	6.521239e-01
2.611707e-06	6.495165e-01
2.614315e-06	6.520243e-01
2.616925e-06	6.697881e-01
2.619538e-06	6.421833e-01
2.622154e-06	6.359260e-01
2.624772e-06	6.454009e-01
2.627393e-06	6.536286e-01
2.630017e-06	6.402755e-01
2.632643e-06	6.554124e-01
2.635272e-06	6.416090e-01
2.637903e-06	6.416587e-01
2.640537e-06	7.459754e-01
2.643174e-06	7.003723e-01
2.645813e-06	6.910451e-01
2.648455e-06	6.590571e-01
2.651100e-06	6.485210e-01
2.653747e-06	6.322326e-01
2.656397e-06	6.531621e-01
2.659049e-06	6.430197e-01
2.661704e-06	6.406010e-01
2.664362e-06	6.312731e-01
2.667023e-06	6.681076e-01
2.669686e-06	6.585115e-01
2.672351e-06	6.472697e-01
2.675020e-06	6.348934e-01
2.677691e-06	6.610310e-01
2.680365e-06	6.396030e-01
2.683041e-06	6.811261e-01
2.685720e-06	7.490292e-01
2.688402e-06	6.239171e-01
2.691087e-06	7.380069e-01
2.693774e-06	7.156736e-01
2.696464e-06	6.590565e-01
2.699156e-06	6.550235e-01
2.701851e-06	6.565059e-01
2.704549e-06	6.782755e-01
2.707250e-06	6.547672e-01
2.709953e-06	6.605889e-01
2.712659e-06	6.379889e-01
2.715368e-06	6.787676e-01
2.718079e-06	6.304373e-01
2.720793e-06	6.625009e-01
2.723510e-06	6.381524e-01
2.726230e-06	6.642469e-01
2.728952e-06	7.221764e-01
2.731677e-06	6.770360e-01
2.734405e-06	6.343535e-01
2.737135e-06	6.197669e-01
2.739868e-06	6.415081e-01
2.742604e-06	6.251874e-01
2.745343e-06	6.530131e-01
2.748084e-06	6.723217e-01
2.750828e-06	6.324466e-01
2.753575e-06	6.269571e-01
2.756324e-06	6.295042e-01
2.759077e-06	6.142783e-01
2.761832e-06	6.246731e-01
2.764589e-06	6.429324e-01
2.767350e-06	6.310325e-01
2.770113e-06	6.856625e-01
2.772879e-06	6.657221e-01
2.775648e-06	6.362964e-01
2.778420e-06	6.593602e-01
2.781194e-06	6.916492e-01
2.783971e-06	6.603062e-01
2.786751e-06	6.468241e-01
2.789534e-06	7.052761e-01
2.792319e-06	6.745899e-01
2.795107e-06	6.243490e-01
2.797898e-06	6.738859e-01
2.800692e-06	7.340549e-01
2.803489e-06	6.629331e-01
2.806288e-06	6.255046e-01
2.809090e-06	6.623016e-01
2.811895e-06	6.246508e-01
2.814703e-06	7.725740e-01
2.817514e-06	6.689800e-01
2.820327e-06	6.540964e-01
2.823143e-06	7.160438e-01
2.825962e-06	6.676563e-01
2.828784e-06	6.438105e-01
2.831609e-06	6.419905e-01
2.834436e-06	6.370024e-01
2.837267e-06	7.411663e-01
2.840100e-06	6.466443e-01
2.842936e-06	6.617725e-01
2.845774e-06	6.401758e-01
2.848616e-06	7.406546e-01
2.851461e-06	6.831622e-01
2.854308e-06	6.360953e-01
2.857158e-06	6.440414e-01
2.860011e-06	6.260763e-01
2.862867e-06	6.387736e-01
2.865725e-06	7.399212e-01
2.868587e-06	6.538305e-01
2.871451e-06	6.668518e-01
2.874319e-06	6.118064e-01
2.877189e-06	6.753064e-01
2.880062e-06	6.217995e-01
2.882938e-06	6.709156e-01
2.885816e-06	6.348627e-01
2.888698e-06	6.822397e-01
2.891582e-06	6.721176e-01
2.894470e-06	6.392695e-01
2.897360e-06	6.349333e-01
2.900253e-06	6.464224e-01
2.903149e-06	6.292359e-01
2.906048e-06	6.278228e-01
2.908950e-06	6.764929e-01
2.911854e-06	6.531566e-01
2.914762e-06	6.675036e-01
2.917673e-06	6.234115e-01
2.920586e-06	6.995848e-01
2.923502e-06	6.487291e-01
2.926421e-06	6.894936e-01
2.929344e-06	6.273919e-01
2.932269e-06	6.310297e-01
2.935197e-06	6.254803e-01
2.938128e-06	6.788082e-01
2.941061e-06	6.316630e-01
2.943998e-06	6.244467e-01
2.946938e-06	6.359869e-01
2.949880e-06	6.244831e-01
2.952826e-06	6.190177e-01
2.955775e-06	6.422207e-01
2.958726e-06	6.307863e-01
2.961680e-06	6.315661e-01
2.964638e-06	6.321563e-01
2.967598e-06	6.311570e-01
2.970561e-06	6.559999e-01
2.973527e-06	6.404430e-01
2.976497e-06	6.361108e-01
2.979469e-06	6.455385e-01
2.982444e-06	6.703971e-01
2.985422e-06	6.388659e-01
2.988403e-06	6.386055e-01
2.991387e-06	6.914300e-01
2.994374e-06	6.460485e-01
2.997364e-06	6.246856e-01
3.000357e-06	6.332268e-01
3.003353e-06	6.474435e-01
3.006352e-06	6.429072e-01
3.009354e-06	6.361133e-01
3.012359e-06	6.436380e-01
3.015367e-06	6.295915e-01
3.018378e-06	6.550856e-01
3.021392e-06	6.572735e-01
3.024409e-06	6.451960e-01
3.027429e-06	6.605796e-01
3.030452e-06	6.383374e-01
3.033478e-06	6.638230e-01
3.036507e-06	6.705584e-01
3.039539e-06	6.412395e-01
3.042574e-06	6.665905e-01
3.045612e-06	6.446187e-01
3.048653e-06	6.506443e-01
3.051697e-06	6.416832e-01
3.054745e-06	6.530381e-01
3.057795e-06	6.612960e-01
3.060848e-06	6.479575e-01
3.063905e-06	6.547909e-01
3.066964e-06	6.516762e-01
3.070026e-06	6.704677e-01
3.073092e-06	6.594155e-01
3.076161e-06	6.603648e-01
3.079232e-06	6.588818e-01
3.082307e-06	6.514946e-01
3.085385e-06	6.786960e-01
3.088466e-06	6.665266e-01
3.091550e-06	6.634789e-01
3.094637e-06	6.571183e-01
3.097727e-06	6.570211e-01
3.100820e-06	6.577751e-01
3.103916e-06	6.573049e-01
3.107016e-06	6.760483e-01
3.110118e-06	6.802676e-01
3.113224e-06	6.567825e-01
3.116332e-06	7.067385e-01
3.119444e-06	6.682500e-01
3.122559e-06	6.692164e-01
3.125677e-06	6.616369e-01
3.128798e-06	6.703727e-01
3.131922e-06	6.963791e-01
3.135050e-06	6.925150e-01
3.138180e-06	6.684188e-01
3.141314e-06	6.702956e-01
3.144450e-06	6.634882e-01
3.147590e-06	6.844371e-01
3.150733e-06	6.648506e-01
3.153879e-06	6.598789e-01
3.157029e-06	6.703220e-01
3.160181e-06	6.716904e-01
3.163337e-06	6.945774e-01
3.166495e-06	6.889600e-01
3.169657e-06	6.705755e-01
3.172822e-06	6.708555e-01
3.175990e-06	6.693688e-01
3.179162e-06	6.726005e-01
3.182336e-06	6.706743e-01
3.185514e-06	6.867116e-01
3.188695e-06	6.661750e-01
3.191879e-06	6.689543e-01
3.195066e-06	7.021824e-01
3.198256e-06	6.748807e-01
3.201450e-06	6.788651e-01
3.204647e-06	6.772418e-01
3.207847e-06	6.699491e-01
3.211050e-06	6.870014e-01
3.214256e-06	6.843668e-01
3.217466e-06	6.954294e-01
3.220679e-06	6.877448e-01
3.223894e-06	6.940559e-01
3.227114e-06	6.738580e-01
3.230336e-06	6.964932e-01
3.233562e-06	6.779863e-01
3.236790e-06	6.709057e-01
3.240023e-06	6.738641e-01
3.243258e-06	6.963683e-01
3.246496e-06	6.672179e-01
3.249738e-06	6.778859e-01
3.252983e-06	6.707695e-01
3.256231e-06	6.724643e-01
3.259483e-06	6.778661e-01
3.262737e-06	6.816934e-01
3.265995e-06	6.634236e-01
3.269257e-06	6.738713e-01
3.272521e-06	6.635878e-01
3.275789e-06	6.726251e-01
3.279060e-06	6.688636e-01
3.282334e-06	6.689683e-01
3.285612e-06	6.802021e-01
3.288892e-06	6.585839e-01
3.292177e-06	6.716527e-01
3.295464e-06	6.674972e-01
3.298755e-06	6.666946e-01
3.302048e-06	6.649707e-01
3.305346e-06	6.717299e-01
3.308646e-06	6.683401e-01
3.311950e-06	7.142609e-01
3.315257e-06	6.722622e-01
3.318568e-06	6.723108e-01
3.321881e-06	7.169264e-01
3.325198e-06	7.106913e-01
3.328519e-06	7.070092e-01
3.331842e-06	6.958354e-01
3.335169e-06	6.941599e-01
3.338500e-06	6.845669e-01
3.341833e-06	6.986565e-01
3.345170e-06	6.869197e-01
3.348510e-06	7.013449e-01
3.351854e-06	6.776676e-01
3.355201e-06	6.722847e-01
3.358551e-06	6.796044e-01
3.361905e-06	6.716152e-01
3.365262e-06	6.789512e-01
3.368622e-06	7.143459e-01
3.371986e-06	6.812307e-01
3.375353e-06	6.711317e-01
3.378723e-06	6.673445e-01
3.382097e-06	6.742865e-01
3.385474e-06	6.708806e-01
3.388855e-06	6.708829e-01
3.392239e-06	6.747069e-01
3.395626e-06	6.799491e-01
3.399017e-06	6.648504e-01
3.402411e-06	6.658080e-01
3.405808e-06	6.667009e-01
3.409209e-06	6.656266e-01
3.412613e-06	6.787473e-01
3.416021e-06	6.714461e-01
3.419432e-06	6.953332e-01
3.422846e-06	6.702437e-01
3.426264e-06	6.700854e-01
3.429685e-06	6.695518e-01
3.433110e-06	6.670858e-01
3.436538e-06	6.752720e-01
3.439970e-06	6.793681e-01
3.443404e-06	6.662904e-01
3.446843e-06	6.796466e-01
3.450285e-06	6.651768e-01
3.453730e-06	6.741143e-01
3.457179e-06	6.700782e-01
3.460631e-06	6.725827e-01
3.464086e-06	6.805154e-01
3.467545e-06	6.758322e-01
3.471008e-06	6.853809e-01
3.474474e-06	6.669549e-01
3.477943e-06	6.719273e-01
3.481416e-06	6.719903e-01
3.484892e-06	6.656283e-01
3.488372e-06	6.851373e-01
3.491855e-06	6.781658e-01
3.495342e-06	6.900778e-01
3.498832e-06	6.724471e-01
3.502326e-06	6.749344e-01
3.505823e-06	6.819760e-01
3.509324e-06	6.618364e-01
3.512828e-06	6.654445e-01
3.516336e-06	6.717210e-01
3.519847e-06	6.663539e-01
3.523362e-06	6.628070e-01
3.526880e-06	6.897351e-01
3.530402e-06	6.712423e-01
3.533927e-06	6.887503e-01
3.537456e-06	6.696311e-01
3.540988e-06	6.936932e-01
3.544524e-06	6.751497e-01
3.548063e-06	6.638872e-01
3.551606e-06	6.779634e-01
3.555152e-06	6.652704e-01
3.558702e-06	6.646194e-01
3.562256e-06	6.639505e-01
3.565813e-06	6.651336e-01
3.569373e-06	6.717727e-01
3.572938e-06	6.627848e-01
3.576505e-06	6.664482e-01
3.580077e-06	6.635387e-01
3.583651e-06	6.743619e-01
3.587230e-06	6.731501e-01
3.590812e-06	6.635316e-01
3.594397e-06	6.621331e-01
3.597986e-06	6.658258e-01
3.601579e-06	6.711500e-01
3.605175e-06	6.700013e-01
3.608775e-06	6.735543e-01
3.612379e-06	6.818025e-01
3.615986e-06	6.653604e-01
3.619597e-06	6.559002e-01
3.623211e-06	6.892223e-01
3.626829e-06	6.622479e-01
3.630450e-06	6.612642e-01
3.634076e-06	6.715466e-01
3.637704e-06	6.604446e-01
3.641337e-06	6.619526e-01
3.644973e-06	6.600499e-01
3.648612e-06	6.808323e-01
3.652256e-06	6.566819e-01
3.655903e-06	6.525850e-01
3.659553e-06	6.640242e-01
3.663207e-06	6.650823e-01
3.666865e-06	6.554174e-01
3.670527e-06	6.658780e-01
3.674192e-06	6.629730e-01
3.677861e-06	6.504685e-01
3.681533e-06	6.558415e-01
3.685209e-06	6.519190e-01
3.688889e-06	6.565524e-01
3.692573e-06	6.544885e-01
3.696260e-06	6.545035e-01
3.699951e-06	6.475639e-01
3.703645e-06	6.547359e-01
3.707343e-06	6.551834e-01
3.711045e-06	6.577064e-01
3.714751e-06	6.571669e-01
3.718460e-06	6.627021e-01
3.722173e-06	6.597335e-01
3.725890e-06	6.641982e-01
3.729610e-06	6.445360e-01
3.733335e-06	6.546852e-01
3.737062e-06	6.683615e-01
3.740794e-06	6.575139e-01
3.744529e-06	6.598244e-01
3.748268e-06	6.548405e-01
3.752011e-06	6.418822e-01
3.755758e-06	6.578842e-01
3.759508e-06	6.593426e-01
3.763262e-06	6.673202e-01
3.767020e-06	6.477382e-01
3.770781e-06	6.537523e-01
3.774546e-06	6.669300e-01
3.778315e-06	6.647642e-01
3.782088e-06	6.567987e-01
3.785865e-06	6.528782e-01
3.789645e-06	6.477286e-01
3.793429e-06	6.615476e-01
3.797217e-06	6.489405e-01
3.801009e-06	6.449867e-01
3.804804e-06	6.506158e-01
3.808603e-06	6.407061e-01
3.812407e-06	6.480688e-01
3.816213e-06	6.448814e-01
3.820024e-06	6.407360e-01
3.823838e-06	6.534343e-01
3.827657e-06	6.454892e-01
3.831479e-06	6.489032e-01
3.835305e-06	6.555566e-01
3.839134e-06	6.474689e-01
3.842968e-06	6.488497e-01
3.846805e-06	6.587465e-01
3.850646e-06	6.697764e-01
3.854491e-06	6.390931e-01
3.858340e-06	6.643747e-01
3.862193e-06	6.386474e-01
3.866049e-06	6.659868e-01
3.869910e-06	6.607876e-01
3.873774e-06	6.832223e-01
3.877642e-06	6.473629e-01
3.881514e-06	6.430152e-01
3.885390e-06	6.515674e-01
3.889270e-06	6.467609e-01
3.893153e-06	6.488000e-01
3.897041e-06	6.563885e-01
3.900932e-06	6.562000e-01
3.904827e-06	6.544763e-01
3.908726e-06	6.428069e-01
3.912629e-06	6.416339e-01
3.916536e-06	6.555315e-01
3.920447e-06	6.329206e-01
3.924362e-06	6.376605e-01
3.928280e-06	6.324076e-01
3.932203e-06	6.602754e-01
3.936129e-06	6.528591e-01
3.940060e-06	6.512261e-01
3.943994e-06	6.338503e-01
3.947932e-06	6.556491e-01
3.951874e-06	6.594186e-01
3.955821e-06	6.423410e-01
3.959771e-06	6.374927e-01
3.963725e-06	6.378749e-01
3.967683e-06	6.530999e-01
3.971644e-06	6.437152e-01
3.975610e-06	6.506517e-01
3.979580e-06	6.304196e-01
3.983554e-06	6.467582e-01
3.987532e-06	6.377101e-01
3.991513e-06	6.251983e-01
3.995499e-06	6.346941e-01
3.999489e-06	6.639011e-01
4.003482e-06	6.412822e-01
4.007480e-06	6.442283e-01
4.011481e-06	6.493554e-01
4.015487e-06	6.213509e-01
4.019497e-06	6.473544e-01
4.023510e-06	6.387732e-01
4.027528e-06	6.376192e-01
4.031550e-06	6.459979e-01
4.035575e-06	6.287891e-01
4.039605e-06	6.182843e-01
4.043639e-06	6.555403e-01
4.047676e-06	6.477035e-01
4.051718e-06	6.360093e-01
4.055764e-06	6.455947e-01
4.059814e-06	6.270106e-01
4.063868e-06	6.372294e-01
4.067925e-06	6.494834e-01
