,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
506,1.00001499153,-0.0654130527517,4.65462314775e-05,-0.0654130527517,1.0,2.82045527018e-05
767,1.0000139946,-0.0651013957123,4.65462314775e-05,-0.0651013957123,1.0,-5.96085135074e-05
256,1.00000756577,-0.0648074559725,4.65462314775e-05,-0.0648074559725,1.0,3.2131646154e-05
524,1.00001802485,-0.064521960661,4.65462314775e-05,-0.064521960661,1.0,-8.94319263156e-06
4,1.000009914,-0.0643424105676,4.65462314775e-05,-0.0643424105676,1.0,-5.9469968624e-06
787,1.00001427817,-0.0642014608279,4.65462314775e-05,-0.0642014608279,1.0,-7.11998318792e-06
276,0.999997547205,-0.0639121151013,4.65462314775e-05,-0.0639121151013,1.0,-2.82110365207e-05
543,1.00002217836,-0.0636306877474,4.65462314775e-05,-0.0636306877474,1.0,-0.000142986647055
24,0.999990617977,-0.0634306476434,4.65462314775e-05,-0.0634306476434,1.0,-5.67938740975e-05
806,0.999966753539,-0.0633003464222,4.65462314775e-05,-0.0633003464222,1.0,-8.51136795418e-05
296,0.999991527363,-0.0630176004513,4.65462314775e-05,-0.0630176004513,1.0,-7.22759515718e-05
562,1.00001403056,-0.0627391027057,4.65462314775e-05,-0.0627391027057,1.0,1.99991673355e-05
44,1.00003891586,-0.0625206297989,4.65462314775e-05,-0.0625206297989,1.0,-4.82897867675e-05
825,0.99995461119,-0.0623982299797,4.65462314775e-05,-0.0623982299797,1.0,3.42214318974e-05
315,1.00001134265,-0.0621238394153,4.65462314775e-05,-0.0621238394153,1.0,-2.12270311716e-05
580,0.99999548921,-0.0618471946867,4.65462314775e-05,-0.0618471946867,1.0,-7.20158889722e-06
63,1.00001974348,-0.0616121706473,4.65462314775e-05,-0.0616121706473,1.0,1.2582889259e-05
844,1.00001961656,-0.0614946931042,4.65462314775e-05,-0.0614946931042,1.0,7.7434994461e-07
334,0.999958941136,-0.0612305785632,4.65462314775e-05,-0.0612305785632,1.0,9.78416656805e-06
82,1.00000308432,-0.0607053224881,4.65462314775e-05,-0.0607053224881,1.0,-5.63142886312e-06
353,1.00000323982,-0.0603378643524,4.65462314775e-05,-0.0603378643524,1.0,-1.18538048223e-05
615,1.00005484892,-0.060062189947,4.65462314775e-05,-0.060062189947,1.0,4.27093373836e-05
100,1.00000015128,-0.0597998967093,4.65462314775e-05,-0.0597998967093,1.0,-4.77376560759e-05
371,1.00001918748,-0.0594456825954,4.65462314775e-05,-0.0594456825954,1.0,-1.28754678455e-05
630,1.00002047292,-0.0591688951558,4.65462314775e-05,-0.0591688951558,1.0,2.25108356058e-05
119,0.999978736453,-0.0588959436631,4.65462314775e-05,-0.0588959436631,1.0,-8.9743390689e-05
391,0.999974196495,-0.0585538997614,4.65462314775e-05,-0.0585538997614,1.0,-9.03209990502e-05
650,0.99996812818,-0.0582750000327,4.65462314775e-05,-0.0582750000327,1.0,4.16359988527e-05
139,0.999988006332,-0.0579932741808,4.65462314775e-05,-0.0579932741808,1.0,5.34280699318e-05
411,1.00001927998,-0.0576623831542,4.65462314775e-05,-0.0576623831542,1.0,-2.93555331335e-05
670,1.00007256845,-0.0573804378124,4.65462314775e-05,-0.0573804378124,1.0,4.49075903486e-06
159,1.00000147954,-0.0570919369458,4.65462314775e-05,-0.0570919369458,1.0,3.50841651364e-05
