,phase_fold_scaled_flux_k2,phase_fold_time_k2,scaled_error_k2,xmodel_k2,ymodel_k2,yresidual_k2
25,0.9962085770511802,0.006434482152712917,0.0003324786215540885,0.006434482152712917,0.9962446002018329,0.0006392226344770213
103,0.9964696177074325,0.006726795791280438,0.0003324786215540885,0.006726795791280438,0.9964379332374713,0.00015983075633996258
181,0.9963002565621351,0.006859660520149191,0.0003324786215540885,0.006859660520149191,0.9965328174455556,-0.00016117639036161702
45,0.9968935593908389,0.0073622913788540245,0.0003324786215540885,0.0073622913788540245,0.9968851923938475,-5.40526813710418e-05
125,0.9968447122080312,0.007592184092573007,0.0003324786215540885,0.007592184092573007,0.997023552159743,4.178080732497591e-06
202,0.997078206338589,0.0077169141270587716,0.0003324786215540885,0.0077169141270587716,0.9970934850420333,-9.936970277857338e-05
67,0.9979333027507218,0.008268450592197496,0.0003324786215540885,0.008268450592197496,0.9974341866575386,-6.985143139826011e-05
147,0.9974549415710966,0.008449547705708937,0.0003324786215540885,0.008449547705708937,0.9975602853867288,-0.0008663029031734659
12,0.9981304929243113,0.008815444297397335,0.0003324786215540885,0.008815444297397335,0.9978083960415833,-0.0005304581616064619
88,0.9973235834062542,0.009156299326946282,0.0003324786215540885,0.009156299326946282,0.9980045726680268,3.0054959404779424e-05
32,0.9985338795526344,0.009759333388501545,0.0003324786215540885,0.009759333388501545,0.9983513022244536,0.0001490626373783499
110,0.9990705155080454,0.010029301337965535,0.0003324786215540885,0.010029301337965535,0.9985279752540137,0.0003850392636601807
188,0.9977753037763241,0.010157687741241261,0.0003324786215540885,0.010157687741241261,0.9986104390879501,0.000554347717510284
52,0.9987429720412009,0.010679545797245282,0.0003324786215540885,0.010679545797245282,0.9988977394431776,9.335999702697606e-05
132,0.9991588819817606,0.01089156929344881,0.0003324786215540885,0.01089156929344881,0.9989990512254207,0.00021452219078876844
209,0.9997523594649094,0.011017212544629729,0.0003324786215540885,0.011017212544629729,0.9990600258071406,0.0003756013211805298
73,0.999881334859578,0.011579124617981051,0.0003324786215540885,0.011579124617981051,0.9993780673144627,-0.0001053438156322084
154,1.0000187468168023,0.011747228633680606,0.0003324786215540885,0.011747228633680606,0.9994695744593908,0.000285757268342568
19,1.0001123792180153,0.012145919860245158,0.0003324786215540885,0.012145919860245158,0.9996449540988862,-2.645970783410334e-05
96,1.0000538865204198,0.012461618273164277,0.0003324786215540885,0.012461618273164277,0.9997546717705578,0.00027835418861088534
174,1.0001413201795917,0.012600658390397257,0.0003324786215540885,0.012600658390397257,0.9998001169752594,9.077275087809866e-05
40,1.0000556736064548,0.013081534792092953,0.0003324786215540885,0.013081534792092953,0.999932899319578,-0.0005268907540570966
118,0.9998162414997979,0.013330639458786209,0.0003324786215540885,0.013330639458786209,0.9999793689879757,0.0005913876181723454
196,0.9999284520871093,0.013456324734818281,0.0003324786215540885,0.013456324734818281,0.9999942283877458,0.000549172357411476
60,1.0000193059438152,0.013994534993287289,0.0003324786215540885,0.013994534993287289,1.0,-7.311907550533459e-05
140,1.0000300549594048,0.01419020958303463,0.0003324786215540885,0.01419020958303463,1.0,-0.00042899948953634137
217,0.9994302908721626,0.014318523060865118,0.0003324786215540885,0.014318523060865118,1.0,-8.718748774017016e-05
5,0.9999565485177028,0.014521119449057096,0.0003324786215540885,0.014521119449057096,1.0,-5.3031861497410127e-05
81,1.0002526527107953,0.014888092516855522,0.0003324786215540885,0.014888092516855522,1.0,6.007034022315061e-05
162,0.9995651228276484,0.015044649790411313,0.0003324786215540885,0.015044649790411313,1.0,-0.00012053506713549655
26,0.9997537419085814,0.015473499827805881,0.0003324786215540885,0.015473499827805881,1.0,0.0003131964710272328
104,1.0004298841298882,0.015765517438353527,0.0003324786215540885,0.015765517438353527,1.0,-0.00043487717235157763
182,0.9996471358227029,0.015898377429152788,0.0003324786215540885,0.015898377429152788,1.0,0.00010320332320090664
46,0.9999440284275465,0.016401195133653346,0.0003324786215540885,0.016401195133653346,1.0,-0.0005530894771539341
126,1.0000686988801242,0.016630919335909766,0.0003324786215540885,0.016630919335909766,1.0,0.0005949880048254919
203,0.9996837150004718,0.01675569283730738,0.0003324786215540885,0.01675569283730738,1.0,0.0001427346007618624
68,1.000240891112368,0.01730724949084106,0.0003324786215540885,0.01730724949084106,1.0,8.7107351007365e-05
148,1.0002857572683426,0.01748830952362823,0.0003324786215540885,0.01748830952362823,1.0,-0.00037284513674951114
13,1.0004900032755977,0.01785451306153618,0.0003324786215540885,0.01785451306153618,1.0,5.0043125219279005e-06
89,0.9996659002284666,0.018195048166546712,0.0003324786215540885,0.018195048166546712,1.0,0.00020909123283652242
167,1.0000871073510074,0.018341975773125796,0.0003324786215540885,0.018341975773125796,1.0,0.0001529545800347254
33,1.000166332957159,0.018798282670218214,0.0003324786215540885,0.018798282670218214,1.0,-0.0005847217215645406
111,0.9995904492122666,0.0190680557396945,0.0003324786215540885,0.0190680557396945,1.0,2.138607303103779e-05
189,1.000190778054418,0.019196453267227298,0.0003324786215540885,0.019196453267227298,1.0,0.00034120320433228546
53,1.0002371096367229,0.019718472212503002,0.0003324786215540885,0.019718472212503002,1.0,5.884652450083294e-05
133,0.9998388236096384,0.019930297326652635,0.0003324786215540885,0.019930297326652635,1.0,0.0002269651849671206
