,scaled_error_ground,scaled_flux_ground,time_ground,xmodel_ground,ymodel_ground,yresidual_ground
110,0.00161845214329,0.996257768174,2457931.88827,2457931.88827,0.993814806585,0.00244296158971
111,0.00161798018699,0.991754193644,2457931.88864,2457931.88864,0.993770614571,-0.00201642092741
112,0.00161751245013,0.997159181851,2457931.88902,2457931.88902,0.993729249904,0.00342993194718
113,0.00161377175206,0.995248045103,2457931.8894,2457931.8894,0.993690332171,0.00155771293124
114,0.00161986737315,0.999133207925,2457931.88978,2457931.88978,0.993654111935,0.00547909599012
115,0.00160958173288,0.990765433681,2457931.89015,2457931.89015,0.993620235999,-0.00285480231802
116,0.00161524375819,0.992316703729,2457931.89091,2457931.89091,0.993559030625,-0.0012423268968
117,0.00161808602245,0.992652113469,2457931.89128,2457931.89128,0.993531490514,-0.000879377045882
118,0.00162093538879,0.997120749485,2457931.89166,2457931.89166,0.993505870026,0.00361487945861
119,0.0016237915646,0.996579202509,2457931.89204,2457931.89204,0.993482089414,0.00309711309446
120,0.00161679743987,0.99512226645,2457931.89242,2457931.89242,0.99346002115,0.00166224530002
121,0.001622949012,0.992341160689,2457931.89279,2457931.89279,0.993439769279,-0.00109860859072
122,0.00162911019545,0.992959572397,2457931.89317,2457931.89317,0.993421013394,-0.000461440997377
123,0.00162870167709,0.992327185283,2457931.89355,2457931.89355,0.993403955786,-0.00107677050355
124,0.0016311874762,0.996212348105,2457931.8943,2457931.8943,0.993374411699,0.00283793640695
125,0.00162091533169,0.991537574853,2457931.89468,2457931.89468,0.993361887127,-0.00182431227408
126,0.00161393986484,0.992166468116,2457931.89506,2457931.89506,0.993350802574,-0.0011843344581
127,0.00161607112602,0.989643907362,2457931.89619,2457931.89619,0.993325930589,-0.00368202322633
128,0.00161494637749,0.99301547402,2457931.89732,2457931.89732,0.993313229761,-0.00029775574044
129,0.00161128396844,0.991464203972,2457931.8977,2457931.8977,0.993311661964,-0.00184745799171
130,0.00160361060215,0.995800073633,2457931.89883,2457931.89883,0.993314837625,0.00248523600832
131,0.00159007615919,0.990992534025,2457931.89921,2457931.89921,0.993318538682,-0.00232600465671
132,0.00160255939973,0.992012738652,2457931.89996,2457931.89996,0.993329953927,-0.00131721527543
133,0.00160551560829,0.993371846869,2457931.90034,2457931.90034,0.993337695559,3.41513102758e-05
134,0.00160187650543,0.99265560732,2457931.90071,2457931.90071,0.993346791093,-0.000691183773419
135,0.00159492429785,0.991600464179,2457931.90111,2457931.90111,0.993357879088,-0.0017574149082
136,0.00159789002231,0.991607451882,2457931.90148,2457931.90148,0.993369900573,-0.00176244869036
137,0.00159756038068,0.99411603723,2457931.90186,2457931.90186,0.993383382405,0.000732654825309
138,0.0016005360777,0.992079121829,2457931.90224,2457931.90224,0.993398359202,-0.00131923737285
139,0.00160021312796,0.990793384492,2457931.90262,2457931.90262,0.993414870196,-0.00262148570389
140,0.00159659054914,0.988253354481,2457931.90299,2457931.90299,0.993432959546,-0.00517960506463
141,0.00159957811217,0.990646642731,2457931.90337,2457931.90337,0.993452676682,-0.00280603395141
142,0.00160195733308,0.994374582238,2457931.9045,2457931.9045,0.993522180749,0.000852401489098
143,0.00160767909634,0.995614899506,2457931.90563,2457931.90563,0.993608751036,0.00200614847013
144,0.00159328442454,0.992662595023,2457931.90714,2457931.90714,0.993755396476,-0.0010928014531
145,0.00159300259023,0.996463905411,2457931.90752,2457931.90752,0.993798547311,0.0026653581
146,0.00158610348861,0.993260043622,2457931.90789,2457931.90789,0.993844655279,-0.000584611656288
147,0.00158582599422,0.991659859654,2457931.90827,2457931.90827,0.993893948002,-0.0022340883478
148,0.00158555113502,0.993141252673,2457931.90865,2457931.90865,0.993946834708,-0.000805582034932
149,0.00158501126502,0.995087327936,2457931.9094,2457931.9094,0.994063818611,0.00102350932447
150,0.00158474541939,0.993361365315,2457931.90978,2457931.90978,0.99412901691,-0.000767651594913
151,0.00158422223102,0.996523300885,2457931.91053,2457931.91053,0.994275454301,0.00224784658436
152,0.00158677297557,0.996016692424,2457931.91167,2457931.91167,0.99455015994,0.00146653248422
153,0.00158652426485,0.993965801617,2457931.91204,2457931.91204,0.994664767181,-0.000698965564
154,0.0015824770117,0.995684776535,2457931.91317,2457931.91317,0.99533983347,0.000344943065303
155,0.001582238436,0.995317922132,2457931.91355,2457931.91355,0.995630100742,-0.000312178610058
156,0.00158532043134,0.995013957055,2457931.91393,2457931.91393,0.995939552349,-0.000925595294266
157,0.00158153765682,0.996289212838,2457931.91468,2457931.91468,0.996597720305,-0.000308507467896
158,0.00159127090948,0.99837853601,2457931.91506,2457931.91506,0.996937486442,0.00144104956801
159,0.00159104599456,0.998189868031,2457931.91543,2457931.91543,0.997280851512,0.000909016519586
160,0.00159414695445,0.997571456323,2457931.91581,2457931.91581,0.997623215073,-5.17587494565e-05
161,0.00159060418848,0.995667307278,2457931.91619,2457931.91619,0.997960843624,-0.00229353634575
162,0.00159703531682,0.999325369756,2457931.91656,2457931.91656,0.998289903197,0.00103546655854
163,0.0016001471672,0.999248505023,2457931.91694,2457931.91694,0.998606395333,0.00064210969054
164,0.00160326291182,0.999066824748,2457931.91732,2457931.91732,0.998906067621,0.000160757126108
165,0.00160971144296,1.00118759258,2457931.9177,2457931.9177,0.999184294996,0.00200329758685
166,0.00159952112496,0.994944080026,2457931.91807,2457931.91807,0.999435254425,-0.00449117439935
167,0.00158248278325,0.998102521745,2457931.91883,2457931.91883,0.999832523456,-0.00173000171141
168,0.00158560648533,1.00064953946,2457931.9192,2457931.9192,0.999958390766,0.000691148692164
169,0.00157543238176,0.998046620122,2457931.91958,2457931.91958,1.0,-0.00195337987847
170,0.0015683903808,0.995429725379,2457931.92033,2457931.92033,1.0,-0.00457027462139
171,0.00157152032598,0.999940287612,2457931.92071,2457931.92071,1.0,-5.97123876066e-05
172,0.00157132872815,0.998927070689,2457931.92109,2457931.92109,1.0,-0.00107292931076
173,0.00156449010672,0.999105257114,2457931.92146,2457931.92146,1.0,-0.000894742886347
174,0.00157741886834,1.00065652716,2457931.92222,2457931.92222,1.0,0.000656527161522
175,0.00156707460939,1.00502733534,2457931.92297,2457931.92297,1.0,0.00502733533693
176,0.001556919188,0.999063330896,2457931.92335,2457931.92335,1.0,-0.000936669103857
177,0.00156339217419,1.00116313562,2457931.92373,2457931.92373,1.0,0.0011631356231
178,0.00156321711156,0.999926312207,2457931.9241,2457931.9241,1.0,-7.36877934434e-05
179,0.00155954515949,0.999776076594,2457931.92486,2457931.92486,1.0,-0.000223923406187
180,0.00156603133802,0.999164652588,2457931.92524,2457931.92524,1.0,-0.000835347411541
181,0.00156919410826,1.00497842142,2457931.92561,2457931.92561,1.0,0.00497842141651
182,0.00156870724473,1.00387436436,2457931.92674,2457931.92674,1.0,0.00387436435541
183,0.00155855992936,0.996792327448,2457931.92712,2457931.92712,1.0,-0.00320767255231
184,0.00155824761671,0.998986466164,2457931.92787,2457931.92787,1.0,-0.00101353383596
185,0.00156142452766,0.997459653076,2457931.92825,2457931.92825,1.0,-0.00254034692361
